gid,role,role_score,cluster_id,priority_score,evidence,rule,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,fast_share,seed_payers,seeds_2hop,pagerank,betweenness,max_payers_same_day,truncated
100000003001661100,peripheral,0.5,28,0.41,"Получил 110 тыс ₸, отдал 440 тыс ₸ (400%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,3,False,1,5,110000.0,439500.0,1,8,3.9954545454545456,0.0,0,0,0.0005464870342921854,8.322167758257671e-05,1,False
100000003003821100,peripheral,0.7,2,0.3175,"Разовое поступление: 40 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,40000.0,0.0,1,0,0.0,,0,1,0.00043793729055400355,0.0,1,False
100000003004487100,transit,0.52,31,0.6776,"Транзит: получил 184 тыс ₸, отдал 265 тыс ₸ (144%); 92% суммы ушло в течение 2 дн. после поступления",T2,1,False,4,2,183702.8,265015.0,9,3,1.4426290726107605,0.9245325736279079,1,1,0.00035087248171634185,0.00019279688639963605,2,False
100000003005167100,peripheral,0.4,19,0.0328,"Обрыв выгрузки на 4-м колене: получил 7 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,7000.0,0.0,1,0,0.0,,0,0,0.0002893153415325012,0.0,1,True
100000003006633100,peripheral,0.7,35,0.0609,"Разовое поступление: 10 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,10000.0,0.0,1,0,0.0,,0,0,0.00029319653666879086,0.0,1,False
100000003009900100,peripheral,0.7,8,0.0714,"Разовое поступление: 16 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,15998.0,0.0,1,0,0.0,,0,0,0.0002915298650211887,0.0,1,False
100000003010908100,peripheral,0.4,8,0.158,"Обрыв выгрузки на 4-м колене: получил 17 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,17000.0,0.0,1,0,0.0,,0,0,0.0003994094269981735,0.0,1,True
100000003014659100,terminal,0.69,9,0.5895,"Конечный получатель: 280 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 1 — обход здесь не обрывался",E1,1,False,1,0,280000.0,0.0,1,0,0.0,,1,2,0.0003280369433880586,0.0,1,False
100000003016438100,peripheral,0.5,10,0.3439,"Получил 200 тыс ₸, отдал 300 тыс ₸ (150%) — удерживает часть средств, признаков роли недостаточно",P-other,3,False,1,1,200000.0,300000.0,1,3,1.5,0.6666666666666666,0,0,0.0003166846999640835,2.139985994980544e-05,1,False
100000003016635100,coordinator,1.0,5,0.9388,"Хаб: собирает и раздаёт: 8 плательщиков → 73 получателей, через узел 9,4 млн ₸; 1 seed в 2 шагах выше; посредничество выше 99% узлов",C1,0,True,8,73,586981.0,9414081.0,36,151,,0.9350810769527053,0,1,0.001189636334387764,0.007215469082446287,3,False
100000003016773100,peripheral,0.7,10,0.2861,"Разовое поступление: 47 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,46555.0,0.0,1,0,0.0,,0,1,0.0003147956646990744,0.0,1,False
100000003022835100,peripheral,0.7,2,0.378,"Разовое поступление: 125 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,125000.0,0.0,1,0,0.0,,1,2,0.0003105988484375585,0.0,1,False
100000003024542100,peripheral,0.7,2,0.2085,"Разовое поступление: 8 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,8500.0,0.0,1,0,0.0,,0,1,0.00031794749343884177,0.0,1,False
100000003025903100,peripheral,0.4,4,0.3235,"Обрыв выгрузки на 4-м колене: получил 386 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,386300.0,0.0,6,0,0.0,,0,0,0.0005264518149577599,0.0,1,True
100000003031003100,terminal,0.79,12,0.4204,"Конечный получатель: 280 тыс ₸ от 3 плательщиков, исходящих ≥5 тыс ₸ нет; колено 3 — обход здесь не обрывался",E1,3,False,3,0,280090.0,0.0,3,0,0.0,,0,0,0.00031149881059583704,0.0,2,False
100000003031633100,terminal,0.757,7,0.4396,"Конечный получатель: 414 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 3 — обход здесь не обрывался",E1,3,False,1,0,414000.0,0.0,2,0,0.0,,0,0,0.0003146261273194669,0.0,1,False
100000003031761100,terminal,0.78,3,0.4474,"Конечный получатель: 460 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 3 — обход здесь не обрывался",E1,3,False,1,0,460408.0,0.0,1,0,0.0,,0,0,0.0003183607828225473,0.0,1,False
100000003031890100,terminal,0.658,24,0.5527,"Конечный получатель: 215 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 2 — обход здесь не обрывался",E1,2,False,1,0,215000.0,0.0,10,0,0.0,,0,1,0.00039212223001592727,0.0,1,False
100000003034546100,terminal,0.793,7,0.5641,"Конечный получатель: 487 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 2 — обход здесь не обрывался",E1,2,False,1,0,486715.0,0.0,2,0,0.0,,0,1,0.0003313690046042362,0.0,1,False
100000003035737100,peripheral,0.5,4,0.3763,"Получил 809 тыс ₸, отдал 7 тыс ₸ (1%) — удерживает часть средств, признаков роли недостаточно",P-other,3,False,2,1,809170.0,6544.53,3,1,0.008087954323566123,1.0,0,0,0.00037881127846399476,1.922024458454748e-05,1,False
100000003036198100,peripheral,0.7,2,0.1491,"Разовое поступление: 15 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,15000.0,0.0,1,0,0.0,,0,1,0.0002879340067316291,0.0,1,False
100000003037476100,peripheral,0.4,7,0.3118,"Обрыв выгрузки на 4-м колене: получил 555 тыс ₸ от 3; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,3,0,555000.0,0.0,3,0,0.0,,0,0,0.00035935405632802974,0.0,2,True
100000003037660100,peripheral,0.7,2,0.3115,"Разовое поступление: 53 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,53000.0,0.0,1,0,0.0,,1,2,0.000296181825206684,0.0,1,False
100000003039473100,peripheral,0.7,5,0.2429,"Разовое поступление: 23 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,2,False,1,0,23000.0,0.0,1,0,0.0,,0,1,0.000312213895660518,0.0,1,False
100000003040087100,peripheral,0.4,8,0.1229,"Обрыв выгрузки на 4-м колене: получил 29 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,29000.0,0.0,1,0,0.0,,0,0,0.00029642483560003767,0.0,1,True
100000003042994100,terminal,0.693,5,0.5338,"Конечный получатель: 286 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 1 — обход здесь не обрывался",E1,1,False,1,0,286086.0,0.0,3,0,0.0,,1,1,0.0003163287040785161,0.0,1,False
100000003044431100,terminal,0.63,2,0.4468,"Конечный получатель: 60 тыс ₸ от 2 плательщиков, исходящих ≥5 тыс ₸ нет; колено 2 — обход здесь не обрывался",E1,2,False,2,0,60000.0,0.0,2,0,0.0,,0,1,0.0003024585785488682,0.0,1,False
100000003044518100,peripheral,0.7,6,0.1937,"Разовое поступление: 34 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,1,False,1,0,34423.0,0.0,1,0,0.0,,1,1,0.00028754318610180884,0.0,1,False
100000003047800100,peripheral,0.4,12,0.1384,"Обрыв выгрузки на 4-м колене: получил 12 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,12212.0,0.0,1,0,0.0,,0,0,0.00037457034348757943,0.0,1,True
100000003050771100,terminal,0.665,13,0.4434,"Конечный получатель: 229 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 3 — обход здесь не обрывался",E1,3,False,1,0,229000.0,0.0,1,0,0.0,,0,0,0.0003703398485850226,0.0,1,False
100000003054328100,transit,0.598,12,0.6368,"Транзит: получил 140 тыс ₸, отдал 194 тыс ₸ (138%); 96% суммы ушло в течение 2 дн. после поступления",T2,2,False,1,2,140000.0,193720.0,1,2,1.3837142857142857,0.9638653727028701,0,1,0.0003359091501180967,7.925874055483496e-07,1,False
100000003057225100,terminal,0.668,5,0.5195,"Конечный получатель: 236 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 1 — обход здесь не обрывался",E1,1,False,1,0,236000.0,0.0,1,0,0.0,,1,1,0.0003109435548495802,0.0,1,False
100000003060187100,peripheral,0.7,18,0.1964,"Разовое поступление: 93 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,93046.0,0.0,1,0,0.0,,0,0,0.0003014815867240037,0.0,1,False
100000003060517100,terminal,0.708,16,0.4539,"Конечный получатель: 316 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 3 — обход здесь не обрывался",E1,3,False,1,0,315955.0,0.0,1,0,0.0,,0,0,0.00036188349261668954,0.0,1,False
100000003061115100,peripheral,0.4,0,0.2303,"Обрыв выгрузки на 4-м колене: получил 45 тыс ₸ от 1; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,1,0,45000.0,0.0,1,0,0.0,,0,0,0.0005339039923107192,0.0,1,True
100000003062895100,terminal,0.764,10,0.5721,"Конечный получатель: 328 тыс ₸ от 2 плательщиков, исходящих ≥5 тыс ₸ нет; колено 2 — обход здесь не обрывался",E1,2,False,2,0,328444.0,0.0,2,0,0.0,,0,1,0.000407650670955184,0.0,1,False
100000003066385100,terminal,0.61,0,0.3513,"Конечный получатель: 20 тыс ₸ от 2 плательщиков, исходящих ≥5 тыс ₸ нет; колено 1 — обход здесь не обрывался",E1,1,False,2,0,20000.0,0.0,2,0,0.0,,1,1,0.00029153974169365615,0.0,1,False
100000003068941100,peripheral,0.5,0,0.395,"Получил 94 тыс ₸, отдал 25 тыс ₸ (27%) — удерживает часть средств, признаков роли недостаточно",P-other,2,False,3,1,94000.0,25000.0,3,2,0.26595744680851063,1.0,0,1,0.0003201743837350562,1.981468513870874e-05,1,False
100000003069463100,peripheral,0.5,26,0.1383,"Получил 12 тыс ₸, отдал 18 тыс ₸ (156%) — отдаёт больше полученного: вероятны поступления извне выборки",P-other,3,False,1,1,11500.0,17920.0,1,1,1.5582608695652174,0.0,0,0,0.0002884531759834947,1.9616538287321655e-05,1,False
100000003071649100,terminal,0.645,7,0.3734,"Конечный получатель: 190 тыс ₸ от 1 плательщиков, исходящих ≥5 тыс ₸ нет; колено 3 — обход здесь не обрывался",E1,3,False,1,0,189500.0,0.0,1,0,0.0,,0,0,0.0002953322777705275,0.0,1,False
100000003071930100,peripheral,0.5,7,0.4708,"Получил 478 тыс ₸, отдал 5 тыс ₸ (1%) — удерживает часть средств, признаков роли недостаточно",P-other,1,False,3,1,477610.0,5000.0,4,1,0.010468792529469651,1.0,1,1,0.0003483674806474168,4.279971989961088e-05,1,False
100000003072205100,peripheral,0.4,7,0.2448,"Обрыв выгрузки на 4-м колене: получил 163 тыс ₸ от 2; исходящие не выгружены — роль «конечный» не присваиваем, нужна доп. выгрузка",P-trunc,4,False,2,0,163000.0,0.0,2,0,0.0,,0,0,0.00031897392558810547,0.0,2,True
100000003072676100,peripheral,0.7,16,0.1176,"Разовое поступление: 32 тыс ₸ от 1 плательщика, дальше не уходило; сумма мала",P-leaf,3,False,1,0,31545.0,0.0,1,0,0.0,,0,0,0.0002931885165385355,0.0,1,False
